4,13,10560,13920
4,15,84060,86940
4,16,10440,19260
4,17,12480,18960
4,18,11880,19500
4,19,83640,93480
4,20,69900,76980
4,21,97560,105480
4,22,81600,92340
4,23,26640,37380
4,24,104700,114780
4,25,11700,14160
4,26,34920,37560
4,27,8940,13320
4,28,23400,25980
4,30,10680,12780
4,31,33240,37440
4,32,11160,13860
4,33,10920,16560
4,34,9360,13320
4,35,10260,13380
4,36,9420,13980
4,39,82560,86040
4,41,74160,81240
4,42,25740,32820
4,43,86460,97080
4,44,34260,42060
4,50,8820,12000
4,51,10080,12540
4,52,10320,15000
4,53,185340,191220
4,54,75180,80460
4,55,12180,17640
4,56,10800,12900
4,57,24360,33000
4,58,67140,76740
4,63,29580,36540
4,65,6060,11580
4,66,9120,15180
4,67,88680,112140
4,68,13080,16800
4,69,83400,87480
4,70,75420,80820
4,71,75540,82680
4,72,8700,16620
4,73,26520,36060
4,74,7620,10500
4,75,24840,27780
4,76,21000,24420
4,77,11340,15780
4,78,35340,37800
4,79,8520,11820
4,80,82920,86820
4,81,95220,99300
4,82,71760,83160
4,83,85860,91920
4,84,8580,11460
4,85,7260,10440
4,86,9120,12420
4,87,10020,12240
4,88,4740,8040
4,89,73980,78300
4,90,70260,73560
4,91,7800,12060
4,92,12660,18180
4,93,8160,19380
4,94,12480,18660
4,95,13380,19320
4,96,11520,18840
4,97,80460,86040
4,98,32760,45660
4,99,7680,12120
4,100,11940,18780
4,101,10800,18600
4,102,83280,86880
4,103,84540,87060
4,105,250440,259920
4,151,38100,49980
4,153,537660,550560
4,197,520560,546300
4,198,97800,101040
4,208,336060,350760
4,216,188400,196680
4,222,112920,119040
4,223,98760,103800
4,237,77880,84600
4,241,195960,198780
4,249,264780,279600
4,252,72660,75540
4,292,159240,163260
4,316,20700,24660
4,334,166860,171900
4,336,178200,192000
4,339,93600,102540
4,410,78660,86940
4,412,94560,99180
4,414,161580,167580
4,442,199080,207060
4,598,25380,31860
4,602,411060,428400
4,609,84600,87000
5,1,66480,71940
5,3,252360,254880
5,4,4320,9180
5,6,199800,207180
5,9,67260,73140
5,23,169980,176280
5,46,613500,618060
5,49,75660,84180
5,66,238560,244320
5,68,345300,349620
5,93,23580,28380
5,95,192120,199560
5,381,98400,103140
5,493,286440,293100
5,627,276120,282600
6,1,5880,9060
6,4,10200,17280
6,5,189660,196560
6,7,68820,73020
6,8,195600,198120
6,9,82260,88380
6,10,19500,23940
6,12,194160,198900
6,13,66960,71760
6,17,188820,196560
6,19,181200,191820
6,20,70020,79080
6,22,95340,106620
6,23,83460,103080
6,24,114000,124140
6,25,67260,72660
6,28,80100,83400
6,30,75360,79440
6,41,166020,176520
6,50,178560,184080
6,55,171120,179520
6,56,66660,70380
6,66,67260,73500
6,67,73740,90780
6,68,171960,178980
6,73,89760,100500
6,74,66300,68820
6,84,68940,71760
6,87,183060,185220
6,92,199260,204120
6,93,69180,74040
6,94,194460,198720
6,95,80160,84720
6,96,190980,196560
6,100,81660,85740
6,101,87600,93360
6,103,171660,177120
6,208,88020,104220
6,224,162360,166620
6,237,198360,205560
6,249,156120,173280
6,266,283560,288180
6,339,149700,161580
6,341,68160,78120
6,346,74460,78780
6,390,64920,74760
6,409,68580,73740
6,414,85980,93840
6,598,67140,71640
6,602,67800,91920
6,627,235920,236640
7,1,5760,9240
7,6,75240,79320
7,13,71640,75000
7,20,168960,175800
7,65,64800,68040
7,74,71220,75000
7,84,175620,179280
7,188,167040,172620
7,208,155640,171240
7,239,84180,89520
7,336,179040,192120
8,1,68820,71460
8,3,77160,83400
8,4,12420,16080
8,6,201660,204360
8,9,240660,242160
8,10,30720,33780
8,13,154320,160260
8,16,82260,90120
8,23,68700,78180
8,24,126360,134940
8,30,77820,81960
8,33,85020,93840
8,41,206460,216060
8,55,78900,87420
8,68,87240,94260
8,93,20580,23460
8,94,94020,97920
8,95,80820,83580
8,96,77340,81540
8,101,84060,91380
8,110,86400,91560
8,165,82500,85260
8,188,23700,26640
8,237,96060,103080
8,254,91140,94500
8,269,162660,169620
8,287,29160,34680
8,370,77100,82140
8,407,78120,81300
9,1,2280,4380
9,2,77160,81000
9,3,78120,83760
9,4,16740,20100
9,5,76920,82380
9,6,77220,81780
9,8,199980,201780
9,10,66060,67980
9,11,76200,81900
9,12,65280,68940
9,13,67980,74100
9,16,81660,89340
9,17,74580,85980
9,18,171240,176760
9,19,64560,74940
9,20,166680,173280
9,21,80760,87900
9,23,32760,41640
9,24,90720,98520
9,26,188400,191280
9,27,77760,84240
9,28,201360,204900
9,30,74520,78360
9,33,79200,87600
9,34,168600,175380
9,41,91440,100800
9,42,84600,94440
9,50,76140,81960
9,55,191040,199200
9,58,79500,90660
9,65,77400,81300
9,66,66420,70560
9,67,237480,251520
9,68,66780,72960
9,70,265860,273840
9,75,195120,201840
9,76,175380,181020
9,85,189420,192420
9,92,76860,82080
9,93,16080,18660
9,94,79080,82200
9,95,175380,178680
9,96,29460,33960
9,99,77820,81780
9,100,77520,83400
9,101,83940,91800
9,103,177900,182820
9,110,78000,82980
9,151,109440,123900
9,187,180180,184560
9,208,91680,106500
9,216,63300,71040
9,227,205440,208440
9,237,85500,94620
9,249,64200,79020
9,251,164640,172920
9,269,201960,210180
9,287,67080,70620
9,298,274080,278220
9,311,602880,623700
9,339,182640,194400
9,341,63720,72420
9,342,166020,173040
9,345,107700,117480
9,364,99360,108000
9,406,103620,112260
9,414,631680,639300
9,547,81360,110460
9,602,64080,80040
9,603,65580,70200
9,606,248460,252600
9,609,80280,85860
9,646,181980,206580
10,1,8820,12240
10,4,11220,15240
10,6,32220,36120
10,8,22560,26160
10,9,245400,247800
10,10,252900,257580
10,12,22380,25140
10,13,18420,23820
10,16,30840,37140
10,17,20460,25740
10,18,26760,34320
10,19,79800,87540
10,21,79200,85020
10,23,76500,84300
10,25,22740,26040
10,27,33660,40140
10,28,27420,30960
10,30,21480,25980
10,32,19920,25500
10,33,79920,95880
10,34,414900,421200
10,41,80700,89580
10,42,24360,34200
10,43,89700,103260
10,44,251940,262500
10,45,274020,287580
10,46,29340,36960
10,47,290460,297600
10,48,155820,166020
10,50,29160,35400
10,55,79680,87960
10,56,21960,26220
10,57,339180,349380
10,63,112440,122160
10,65,28320,32940
10,68,26040,31980
10,74,24780,27960
10,75,72540,77340
10,76,30000,34260
10,77,77700,84540
10,79,33060,37800
10,85,21660,25860
10,86,28560,31860
10,89,88500,91620
10,92,28860,34680
10,93,20520,27180
10,94,22260,25500
10,95,70920,73980
10,96,23040,28020
10,99,30180,35280
10,100,110760,117720
10,101,69600,78660
10,102,68400,73620
10,103,31800,36420
10,105,99480,106620
10,110,21300,25380
10,114,83460,104280
10,116,179400,193140
10,141,251100,257100
10,151,125520,141000
10,152,264000,278820
10,160,32280,36600
10,167,25260,31080
10,168,33480,37680
10,181,88320,111240
10,187,31140,35640
10,198,72840,77580
10,237,97140,105660
10,262,113340,123240
10,269,79260,88380
10,287,94260,96960
10,311,444300,462840
10,312,515820,534120
10,369,607440,616920
10,370,94020,99000
10,373,274800,294780
10,541,360300,378480
10,598,101400,108780
10,609,164400,169560
11,1,22560,27000
11,4,24840,28740
11,9,85260,89520
11,13,181980,187200
11,23,279600,287640
11,33,171120,178260
11,68,85080,88980
11,74,180960,186420
11,84,175440,180060
11,89,73260,78420
11,93,15060,20460
11,96,119520,127080
11,151,151020,162720
11,188,109680,114900
12,1,4200,7800
12,4,17400,20280
12,6,72780,78240
12,9,71820,75120
12,10,29340,32100
12,13,67860,73680
12,23,66720,74940
12,24,93300,100680
12,33,73260,80640
12,42,199020,207000
12,68,109860,114180
12,74,74640,78180
12,89,189960,193500
12,96,167760,174000
12,101,79020,88320
13,1,2640,6660
13,2,67860,75000
13,4,16620,19500
13,6,65100,73200
13,7,78420,80820
13,8,67620,73080
13,9,119520,124320
13,10,28080,34080
13,11,173580,178920
13,12,105240,110040
13,14,87840,90120
13,15,77700,79380
13,16,153060,162780
13,17,82800,90240
13,19,153420,164640
13,20,83220,91500
13,23,93120,105120
13,25,67380,72000
13,26,70980,75900
13,27,175440,179160
13,28,74100,77640
13,30,65940,68340
13,31,88620,91440
13,32,66780,70860
13,33,79380,83820
13,34,87960,91440
13,40,77700,81600
13,41,192660,199800
13,42,79320,85620
13,43,165720,175620
13,50,77160,79020
13,51,64920,69240
13,53,174060,179100
13,54,253920,259440
13,55,114960,119040
13,56,202680,206760
13,57,164700,173160
13,58,78660,96060
13,62,79020,84660
13,63,164100,169680
13,65,65580,69120
13,66,69840,74040
13,67,89580,108120
13,68,81120,85680
13,69,88500,91740
13,70,87840,93060
13,71,87780,92580
13,74,65460,69840
13,75,72120,76020
13,84,74400,78900
13,85,66960,71220
13,89,76800,82080
13,93,66360,73560
13,96,170100,178320
13,97,434340,439080
13,99,114840,119760
13,100,166920,173700
13,101,82080,89760
13,103,74820,78360
13,110,101220,105240
13,116,80280,90840
13,120,201060,215580
13,121,509700,522840
13,149,201540,219180
13,151,79860,90720
13,152,165900,177600
13,153,79200,91560
13,208,150780,167460
13,222,173940,179160
13,237,76380,82440
13,251,78120,83400
13,289,175020,179220
13,333,506280,518520
13,336,142920,161400
13,339,163980,172200
13,344,505500,518760
13,353,79440,83940
13,409,78240,81000
13,410,255240,262860
13,414,165360,170700
13,424,261480,267480
13,425,79920,87420
13,429,174960,178440
13,430,252840,258060
13,439,256260,263400
13,598,66180,74040
13,602,90240,109140
13,609,202620,204720
13,615,77940,87960
14,1,22260,25440
14,13,63420,65340
14,74,192000,196500
14,239,82800,88140
14,336,188880,202080
14,602,529140,546660
15,1,7200,11460
15,4,14160,16680
15,13,63060,65040
15,28,282480,286080
15,65,181200,185340
15,74,192600,197640
16,1,4080,11760
16,3,165360,169620
16,4,11100,18000
16,8,69540,76740
16,9,65460,72720
16,10,24600,34800
16,13,167340,176220
16,17,70140,73320
16,18,69060,71640
16,19,155280,160380
16,20,25500,28920
16,21,67620,71760
16,23,70620,74220
16,24,79080,82860
16,30,178560,187080
16,33,89460,100500
16,34,68160,78960
16,41,151920,159300
16,42,175500,185100
16,50,67260,76200
16,52,76680,86220
16,54,117480,127980
16,55,80160,90120
16,65,88920,97080
16,66,71640,77400
16,67,43740,53280
16,68,64740,76020
16,74,190500,197820
16,75,180720,187020
16,77,441840,449340
16,80,79500,85380
16,82,177420,184800
16,84,26520,33060
16,86,112800,120960
16,89,350340,358020
16,93,22020,37740
16,94,33720,40500
16,96,31380,38880
16,101,79080,92700
16,105,94860,99000
16,188,71700,78240
16,208,35160,43980
16,213,69600,75060
16,220,65640,72120
16,226,101940,107760
16,231,66300,73380
16,235,83220,90240
16,239,64980,72480
16,241,78720,84900
16,244,244740,249900
16,246,552120,555060
16,247,87960,106440
16,249,85440,94500
16,253,67140,69780
16,258,157500,168360
16,259,29640,33300
16,276,520080,524100
16,365,78960,82920
16,372,88260,92820
16,455,190920,195180
16,510,114360,124980
16,602,35040,45000
17,1,4200,15240
17,4,11220,16980
17,6,201480,208860
17,9,28920,34740
17,10,20940,28980
17,13,93600,100020
17,16,116820,120480
17,19,100080,104460
17,20,33180,34980
17,23,66300,72540
17,24,35160,40980
17,27,117000,125580
17,28,75420,80460
17,29,291120,299100
17,30,180600,187440
17,33,170580,179760
17,36,198720,207600
17,42,429540,438000
17,50,103320,110700
17,52,281160,288480
17,54,637920,646680
17,55,204420,212340
17,65,180180,187740
17,67,187140,198600
17,68,65040,69840
17,74,76200,82080
17,75,83520,88080
17,76,369600,373980
17,84,191760,197940
17,85,182040,189120
17,89,267420,275340
17,93,19680,25920
17,94,117060,123960
17,95,92940,99300
17,96,34980,42180
17,101,78960,90780
17,110,88500,92700
17,151,130080,144120
17,187,83400,91620
17,188,84060,90780
17,208,119700,130620
17,213,74880,79740
17,226,66120,71220
17,237,192300,204000
17,239,65400,72180
17,241,65280,70320
17,246,33600,39060
17,247,186540,197880
17,251,75900,86460
17,253,67140,69420
17,256,195840,203220
17,258,100680,109260
17,259,249180,254700
17,273,200160,204660
17,288,114900,118560
17,364,430140,433500
17,455,152040,159960
17,456,261480,263100
17,518,199440,207420
17,602,378900,390300
17,603,96240,101160
18,1,4500,10200
18,4,23880,30120
18,9,66120,71880
18,10,36180,40140
18,16,115980,119040
18,19,546420,550740
18,20,74700,77580
18,23,66420,71280
18,67,201840,212100
18,68,175140,181200
18,208,261120,270240
18,216,532260,534960
18,247,188460,198900
19,1,92280,100980
19,4,97620,105960
19,6,196020,206640
19,9,78720,87360
19,10,67020,74880
19,13,88740,98280
19,17,92040,96240
19,18,523860,527640
19,20,103740,107520
19,23,112560,116940
19,28,170520,183600
19,33,123840,135300
19,50,118500,128340
19,55,358740,369480
19,65,191940,202740
19,68,349620,356760
19,74,111780,120720
19,84,68040,76620
19,89,76980,84960
19,93,25200,33120
19,94,91860,101760
19,95,86220,103320
19,96,85980,95280
19,101,118260,133080
19,160,94980,105660
19,168,179100,188820
19,182,515700,525420
19,185,189060,198900
19,187,258060,269220
19,188,84600,92400
19,213,113220,119940
19,220,68880,75780
19,226,99900,107340
19,227,164040,172560
19,229,156960,166260
19,231,75900,85740
19,233,172380,182460
19,235,268140,277560
19,239,71220,79920
19,241,255600,263400
19,242,80640,88800
19,247,438180,446160
19,248,432060,444900
19,254,84480,93120
19,256,190980,200340
19,259,179340,184140
19,261,367920,371100
19,278,157500,165420
19,282,183240,193980
19,283,269580,282420
19,293,182940,195840
19,298,171060,179400
19,366,350700,354960
19,370,201600,210300
19,401,250200,259320
19,402,163260,171540
19,517,77460,79200
19,612,342660,352680
20,1,72900,80520
20,4,80580,86580
20,6,82560,90540
20,7,202380,208500
20,9,176820,184140
20,13,114000,121140
20,16,32760,36660
20,17,71100,73200
20,18,95640,99660
20,19,95340,99540
20,21,68760,71580
20,22,96120,102000
20,25,113580,119040
20,26,200400,205740
20,28,89400,95100
20,51,202140,209700
20,56,115080,121440
20,65,82980,90360
20,74,103620,110220
20,84,78600,85140
20,85,79140,86040
20,86,80400,87660
20,88,179460,187140
20,90,202260,209460
20,212,79680,84120
20,213,180780,186960
20,216,95520,97740
20,231,76500,83400
20,239,106560,114180
20,242,249120,255540
20,246,94500,99300
20,252,78840,85140
20,253,95100,96180
20,259,81360,87420
20,261,99600,102240
20,346,114480,120420
20,364,439920,443100
20,371,95220,100260
20,513,616680,623880
21,1,1260,8700
21,4,108300,115140
21,9,90720,97740
21,10,67680,73860
21,16,85320,89040
21,20,72240,76500
21,23,87360,93240
21,33,122520,132420
21,52,200460,208740
21,54,117000,126780
21,55,117480,126420
21,67,207180,216960
21,68,174840,179880
21,74,181560,189120
21,75,65040,70320
21,80,84060,89340
21,220,285420,291780
21,226,265860,272160
21,229,189240,196860
21,231,357180,364380
21,239,168960,176880
21,241,33660,38880
21,253,293100,294540
21,259,170040,174960
21,602,380520,390600
21,603,83520,89460
22,1,90300,99780
22,4,96840,105960
22,6,109920,120060
22,20,104580,109380
22,23,66900,68820
22,24,34500,37560
22,26,465900,475320
22,28,112800,121380
22,65,165300,176100
22,74,111780,121020
22,84,107880,117060
22,94,86340,95100
22,95,86160,101340
22,96,85500,94680
22,185,170580,180180
22,187,93660,104340
22,188,116160,124260
22,226,94980,102720
22,227,186240,194820
22,229,165480,175200
22,231,337560,346620
22,235,183000,192420
22,239,189360,198720
22,254,194340,207720
22,256,269100,278940
23,1,4680,13260
23,2,205920,213300
23,3,70860,77760
23,4,13440,21840
23,5,159540,165000
23,6,67500,87000
23,8,71580,80400
23,9,72600,80640
23,10,88320,95340
23,11,269100,276540
23,12,76500,83700
23,13,77220,87000
23,16,81660,85020
23,17,78060,83160
23,18,250020,254820
23,19,105960,109860
23,21,80340,85080
23,22,81840,83400
23,24,38520,40860
23,25,72420,80700
23,27,165120,178500
23,28,183420,191940
23,30,181920,192300
23,33,90060,102720
23,46,103620,110520
23,48,183240,186960
23,49,157080,161280
23,50,214380,225600
23,57,124320,140520
23,58,206940,224280
23,66,75120,82740
23,68,70560,78960
23,74,78780,87360
23,75,79380,87720
23,80,362340,371040
23,84,187020,195360
23,85,184800,194760
23,86,111000,120540
23,89,73320,81660
23,92,82080,94080
23,93,28020,35340
23,94,26100,34260
23,96,86820,95100
23,99,82680,93900
23,100,79860,92580
23,101,80760,95700
23,103,77700,85800
23,188,94920,103020
23,213,71100,78720
23,214,615300,620400
23,220,26820,34920
23,226,70140,77340
23,235,98700,107160
23,239,36960,44940
23,241,34020,41820
23,246,191760,194580
23,269,125880,140880
23,277,73800,84420
23,287,180000,191220
23,365,161160,165840
23,366,175380,180660
23,373,209520,223860
23,383,347520,355860
23,543,340920,377340
23,598,81960,95820
23,607,111840,118860
24,1,67500,76080
24,3,92220,97560
24,4,92520,100440
24,6,101460,110640
24,8,115020,123120
24,9,80100,88680
24,12,82260,88560
24,16,32340,35040
24,17,69240,74040
24,22,40140,42840
24,23,43080,44880
24,25,89220,96480
24,66,191940,199560
24,68,80700,89520
24,86,106740,115320
24,89,104700,112140
24,188,82020,88680
24,213,68580,74940
24,214,91080,95520
24,220,253680,261900
24,224,107160,115020
24,226,70560,76740
24,229,105600,113340
24,231,162960,170340
24,235,169320,177060
24,239,69840,76800
24,241,82500,90060
24,242,78360,86400
24,252,192300,200700
24,266,287520,295380
24,277,188280,198420
24,286,173220,179520
24,287,119580,123780
24,604,87480,92820
24,606,85380,93060
24,607,173580,180120
25,1,7680,10440
25,4,17160,19320
25,6,75300,79740
25,10,30120,33360
25,13,113280,117120
25,20,84360,90120
25,23,65340,74700
25,24,101040,109620
25,41,192180,199200
25,42,82260,90120
25,55,176400,182700
25,65,64800,68760
25,68,83220,87600
25,74,10740,14220
25,82,96240,102840
25,84,73260,76140
25,96,96000,102420
25,101,81180,89880
25,208,334500,347580
25,216,186000,193320
25,221,237840,243360
25,237,197100,205080
25,602,422700,438720
25,609,187440,191340
26,1,9000,11940
26,4,18480,20820
26,9,194220,197100
26,13,79140,84000
26,20,190680,196080
26,33,180840,188040
26,54,261240,267420
26,67,156120,171120
26,74,73560,75840
26,96,274140,280560
26,239,80700,84600
26,249,582780,597240
26,381,527700,535920
26,414,95400,102300
26,602,72900,88500
27,1,9060,14460
27,4,2700,7320
27,9,66060,73620
27,10,22680,30060
27,13,182640,187020
27,17,103260,113280
27,23,183240,196680
27,30,85260,89460
27,50,181020,184500
27,65,64860,69300
27,67,333240,352140
27,68,87000,96780
27,74,75360,80280
27,96,170820,180000
27,101,88980,94260
27,110,192000,198300
27,182,279840,288000
27,208,74280,93300
27,226,324120,331440
27,231,109260,115380
27,233,107940,115740
27,235,252060,257580
27,236,176520,186360
27,237,237360,242340
27,241,84120,90480
27,248,236940,241200
27,249,247500,265740
27,256,193500,200940
27,283,323220,327780
27,293,150660,156540
27,500,271140,277680
27,602,506700,527160
27,609,254040,258720
27,612,237240,244380
27,639,167640,171300
28,1,24600,26640
28,2,243960,248160
28,4,18060,19800
28,6,66120,69360
28,9,195360,198300
28,10,24660,28500
28,13,66780,74400
28,15,244620,247860
28,17,66360,72060
28,19,157020,166080
28,20,79200,90480
28,22,99540,109740
28,23,167700,177360
28,32,165300,169140
28,50,65940,70080
28,51,66960,70080
28,53,108960,115560
28,65,64860,69060
28,66,78960,81900
28,67,67920,83640
28,68,179340,183960
28,69,82440,87000
28,74,65460,68640
28,77,163860,169560
28,82,87300,96000
28,85,67980,70800
28,86,183360,186540
28,87,78720,81240
28,91,183240,186780
28,93,67680,72540
28,95,79320,84120
28,103,168660,171960
28,208,179820,194820
28,216,63660,71760
28,222,67440,74340
28,223,251820,257460
28,239,197220,201480
28,249,266220,280440
28,336,325020,340080
28,341,81300,88980
28,410,84780,94440
28,412,181860,186240
28,414,80220,86520
28,602,87960,104700
29,1,23460,28140
29,17,279000,287520
29,74,261060,267300
29,77,99540,106080
29,84,85620,90480
29,95,265560,273180
29,96,105660,114480
29,141,259380,265500
29,182,192960,200820
29,220,87120,93300
29,226,322980,329280
29,233,79920,87120
29,235,169440,174540
29,239,97320,104040
29,241,112200,118380
29,248,168360,173460
29,252,97920,102540
29,293,150600,156600
29,500,173340,180240
29,612,200100,206700
29,635,83340,88680
29,639,82560,86280
30,1,9180,12600
30,4,3540,6000
30,6,192180,196320
30,8,240240,244320
30,9,67140,71160
30,10,77340,82260
30,13,70740,74280
30,16,164880,174240
30,17,169500,176700
30,23,96840,109260
30,27,77880,82920
30,33,163260,168840
30,42,84300,92040
30,43,250680,261420
30,50,84600,88500
30,55,184200,189960
30,57,76440,83880
30,60,207720,219240
30,63,170340,176700
30,65,167880,170700
30,66,191940,196500
30,68,76620,82080
30,74,86580,89880
30,77,95400,101220
30,80,531420,536640
30,84,191340,194820
30,96,105480,112920
30,99,193020,196860
30,101,82560,89160
30,151,129180,142440
30,181,77460,85440
30,213,204840,209460
30,223,169080,174900
30,231,98700,102900
30,233,112440,118320
30,237,184380,190680
30,239,79860,85140
30,241,272220,276420
30,265,236040,239040
30,285,171540,175740
30,429,171900,177240
30,514,206940,218160
30,525,642060,655320
30,526,556380,569340
30,598,173040,178920
30,603,322620,326100
30,606,257400,262500
30,609,250320,253680
30,613,545220,559860
30,621,288540,302160
31,1,4020,9900
31,4,3840,8280
31,13,60720,63840
31,23,56040,69360
31,30,357060,362580
31,33,171240,175080
31,42,185280,189480
31,43,150120,157560
31,50,443580,445680
31,68,105780,110220
31,226,279600,287580
31,233,105240,114120
31,235,322680,329640
31,248,173700,181440
31,252,344820,351060
31,283,109380,117120
31,353,361980,364440
31,639,196800,203100
32,1,8820,13380
32,4,4740,7800
32,10,29100,35520
32,13,95880,98340
32,28,171540,175020
32,65,352080,356580
32,75,181860,184980
32,84,169200,173940
33,1,7680,15660
33,4,22080,28560
33,8,93360,102120
33,9,182400,193860
33,10,64440,73980
33,11,158280,166620
33,12,60660,69120
33,13,66960,72060
33,16,147420,167580
33,17,155340,166140
33,19,180660,195720
33,21,105420,117900
33,23,107580,123120
33,26,170400,178080
33,30,230460,236160
33,31,240240,245760
33,41,83940,90960
33,42,192960,197640
33,43,82500,89460
33,44,242460,245580
33,45,383580,391140
33,50,260100,265260
33,52,287820,290640
33,53,93540,96120
33,54,170880,174300
33,55,154260,157800
33,56,197040,203760
33,65,85740,92580
33,66,252720,260040
33,68,60780,67020
33,71,114960,117960
33,75,148320,154860
33,76,90660,98640
33,77,88680,95400
33,80,106980,114120
33,82,101580,108300
33,84,237900,246240
33,93,83400,94200
33,96,202020,214080
33,110,176940,184080
33,151,232560,240060
33,181,173040,180180
33,198,259020,266040
33,220,147660,154020
33,222,169260,175080
33,223,263700,269340
33,226,155100,164400
33,231,84060,101100
33,233,109560,120120
33,235,82320,91020
33,239,83040,93180
33,241,148200,158700
33,245,324900,333780
33,252,147540,155340
33,293,191940,201060
33,299,171900,178500
33,424,75960,79740
33,510,461280,463740
33,523,374220,378240
33,524,239400,243660
33,527,251280,255420
33,598,156060,165060
33,603,233940,240240
33,612,272400,283080
33,639,193800,201300
34,1,23220,28020
34,4,3240,7320
34,9,178020,183960
34,10,464160,471060
34,13,69240,72180
34,16,81780,93600
34,41,190980,200160
34,65,65460,69060
34,68,346800,352920
34,75,68160,73200
34,94,277800,285900
34,95,207000,214380
34,96,35520,44640
34,166,35040,44880
34,185,91920,99360
34,187,113100,121380
34,216,281520,292200
34,220,198600,204420
34,226,151680,158100
34,231,161400,166860
34,235,104160,109740
34,239,35640,42540
34,241,87960,93060
34,248,161640,166980
34,252,190560,195060
34,254,119700,127260
34,256,104700,112860
34,281,84120,90300
35,1,9660,13500
35,4,2940,5880
35,74,174360,178440
35,75,178500,183480
35,96,191280,199020
35,166,269820,278220
35,182,33840,41340
35,220,175320,181680
35,226,195960,202020
35,227,465600,473100
35,233,150300,156840
35,235,238980,243300
35,239,67680,74640
35,240,201600,209160
35,241,259260,264180
35,252,269940,274020
35,254,163140,169440
35,256,78720,85740
35,258,66720,68820
35,281,109980,115200
35,293,184980,189960
35,370,101700,110280
35,612,104340,110940
36,1,22440,27600
36,4,3360,8280
36,17,184980,194340
36,65,81060,84120
36,84,75600,80340
36,94,256020,263160
36,95,177960,184920
36,96,166800,175260
36,141,183420,188160
36,182,238020,244920
36,185,164640,171240
36,187,95040,102180
36,226,260160,266580
36,227,263040,270060
36,233,84840,91860
36,235,175920,180960
36,239,39600,46140
36,241,279120,285540
36,248,149700,152940
36,252,150180,154500
36,256,112320,119460
